193,9,22748966,22754066
194,9,22748966,22754066
195,10,13242540,13244074
196,10,13242540,13244074
197,10,13348115,13349483
198,10,18817685,18829950
199,10,20832313,20841378
200,10,20832313,20841378
201,10,21482735,21487504
202,10,21482735,21487504
203,11,29513029,29516042
204,11,30741424,30744633
205,12,2153104,2157330
206,12,4460763,4461870
207,12,10079473,10080719
208,12,10079473,10080719
209,12,11261640,11262813
210,12,11276305,11277372
211,12,11319427,11321566
212,12,17133143,17135595
213,12,26804448,26807436
214,1,4948133,4950123
215,1,5059605,5064209
216,1,7163722,7166399
217,1,7163722,7166399
218,1,8948317,8950068
219,1,8948317,8950068
220,1,25951136,25956346
221,1,25951136,25956346
222,1,27750515,27752683
223,1,27750515,27752683
224,1,35209281,35215925
225,1,38930394,38932235
226,1,38930394,38932235
227,1,40154765,40157332
228,1,43766291,43773255
229,1,43766291,43773255
230,2,838730,842672
231,2,27058478,27061460
232,2,27058478,27061460
233,2,27437826,27438863
234,2,27437826,27438863
235,2,27931202,27934242
236,2,31632631,31636232
237,2,31632631,31636232
238,2,32045781,32048923
239,2,32045781,32048923
240,2,32925763,32931706
241,2,32925763,32931706
242,2,33135190,33137035
243,2,33135190,33137035
244,2,36236534,36238082
245,3,3179681,3186612
246,3,6853292,6849565
247,3,9898386,9901047
248,3,9898386,9901047
249,3,9898386,9901047
250,3,9898386,9901047
251,3,9898386,9901047
252,3,9898386,9901047
253,3,11701554,11702807
254,3,11701554,11702807
255,3,14184730,14188489
256,3,28867333,28873730
257,4,11363049,11375412
258,4,13515237,13517657
259,4,13515237,13517657
260,4,23393093,23395163
261,4,26529263,26532908
262,4,30581106,30584370
263,4,30581106,30584370
264,4,30581106,30584370
265,4,33973682,33978183
266,5,583802,584910
267,5,1653536,1657100
268,5,14969392,14971539
269,5,14969392,14971539
270,5,14969392,14971539
271,5,14969392,14971539
272,5,14969392,14971539
273,5,14969392,14971539
274,5,14969392,14971539
275,5,14969392,14971539
276,5,23542809,23544731
277,5,23542809,23544731
278,5,24162788,24168825
279,5,24162788,24168825
280,5,28704072,28706319
281,6,5951600,5962310
282,6,5951600,5962310
283,7,2675692,2679925
284,7,2675692,2679925
285,7,4606397,4608381
286,7,4606397,4608381
287,7,4606397,4608381
288,7,4606397,4608381
289,8,2255010,2256877
290,8,3459768,3462761
291,8,22324525,22325256
292,8,22645902,22647103
293,8,22645902,22647103
294,10,2876693,2878203
295,10,2876693,2878203
296,10,16492617,16495443
297,11,781474,782488
298,11,4282487,4284994
299,11,4282487,4284994
300,11,29834440,29839778
301,11,30741424,30744633
302,12,10079473,10080719
303,1,1045390,1052166
304,1,1624159,1625392
305,1,1624159,1625392
306,1,1624159,1625392
307,1,1624159,1625392
308,1,4032754,4035223
309,1,4328362,4337234
310,1,5235623,5243062
311,1,5235623,5243062
312,1,5235623,5243062
313,1,5558512,5567904
314,1,5773273,5777413
315,1,5773273,5777413
316,1,5773273,5777413
317,1,5773273,5777413
318,1,7023277,7029571
319,1,11214999,11222407
320,1,15224863,15229762
321,1,15224863,15229762
322,1,15224863,15229762
323,1,19807783,19814688
324,1,20597234,20599878
325,1,22238470,22246428
326,1,24611916,24615994
327,1,27010651,27018729
328,1,27396786,27403118
329,1,29662506,29676795
330,1,29662506,29676795
331,1,29854693,29858776
332,1,29854693,29858776
333,1,29892213,29899185
334,1,30922266,30926206
335,1,30922266,30926206
336,1,30922266,30926206
337,1,31393920,31398707
338,1,31683432,31687297
339,1,31683432,31687297
340,1,32981304,32984412
341,1,32981304,32984412
342,1,33178792,33184516
343,1,33178792,33184516
344,1,33178792,33184516
345,1,33178792,33184516
346,1,33178792,33184516
347,1,33178792,33184516
348,1,33832578,33834589
349,1,36264299,36268623
350,1,37313995,37315072
351,1,37313995,37315072
352,1,39275432,39278261
353,1,39312554,39315951
354,1,39312554,39315951
355,1,39470704,39476499
356,1,39609260,39613356
357,1,39609260,39613356
358,1,40808134,40814376
359,1,40808134,40814376
360,1,40933233,40934523
361,1,41279485,41283041
362,1,41279485,41283041
363,1,41279485,41283041
364,1,41279485,41283041
365,1,41279485,41283041
366,1,41761914,41766771
367,1,41776916,41779658
368,1,41849560,41852830
369,1,41902665,41906463
370,1,41902665,41906463
371,1,41902665,41906463
372,1,42139221,42159209
373,1,43617116,43619934
374,1,43957330,43961308
375,2,1090428,1095969
376,2,1658576,1662644
377,2,2876557,2882175
378,2,3659296,3669320
379,2,4355042,4362385
380,2,4355042,4362385
381,2,4870148,4874035
382,2,4870148,4874035
383,2,5028608,5029713
384,2,5028608,5029713
385,2,7740096,7744744
386,2,9071132,9075127
387,2,9071132,9075127
388,2,9071132,9075127
389,2,9071132,9075127
390,2,10302717,10312725
391,2,12026212,12031621
392,2,12394554,12404176
393,2,19418357,19420749
394,2,21005728,21007865
395,2,21575760,21579593
396,2,21575760,21579593
397,2,21575760,21579593
398,2,22466026,22471133
399,2,22466026,22471133
400,2,24627261,24630654
401,2,24847664,24849132
402,2,24957939,24961346
403,2,25093529,25097641
404,2,25093529,25097641
405,2,25376202,25382207
406,2,28374727,28381774
407,2,28374727,28381774
408,2,28762840,28770807
409,2,28762840,28770807
410,2,28762840,28770807
411,2,29804661,29807618
412,2,30228115,30244751
413,2,30228115,30244751
414,2,31561641,31565520
415,2,31561641,31565520
416,2,31748536,31758032
417,2,31748536,31758032
418,2,31748536,31758032
419,2,32058836,32066940
420,2,32058836,32066940
421,2,32153189,32156796
422,2,32153189,32156796
423,2,33163523,33168441
424,2,33163523,33168441
425,2,33414939,33420444
426,2,33414939,33420444
427,2,34917690,34921218
428,2,35496326,35501884
429,2,35913069,35927326
430,2,35972525,35977552
431,2,36057276,36062115
432,2,36114364,36115470
433,3,67390,77636
434,3,348672,353037
435,3,409044,411221
436,3,1067800,1071757
437,3,1248667,1278620
438,3,1414980,1417378
439,3,1414980,1417378
440,3,2201645,2203538
441,3,2201645,2203538
442,3,2346192,2352773
443,3,2705032,2705895
444,3,2705032,2705895
445,3,3179681,3186612
446,3,3333377,3338784
447,3,3333377,3338784
448,3,3333377,3338784
449,3,3333377,3338784
450,3,3632045,3635508
451,3,3680274,3682418
452,3,4245314,4250117
453,3,4388489,4393138
454,3,5076461,5077237
455,3,5449542,5451116
456,3,5449542,5451116
457,3,5449542,5451116
458,3,5449542,5451116
459,3,5449542,5451116
460,3,5449542,5451116
461,3,6068424,6075696
462,3,6068424,6075696
463,3,6080198,6088701
464,3,6080198,6088701
465,3,6159182,6170117
466,3,6951438,6956734
467,3,6951438,6956734
468,3,6951438,6956734
469,3,6951438,6956734
470,3,7261911,7270354
471,3,9704996,9707687
472,3,10438693,10441586
473,3,10734978,10739431
474,3,11070815,11078848
475,3,11070815,11078848
476,3,11576936,11582632
477,3,11576936,11582632
478,3,11576936,11582632
479,3,11646117,11649720
480,3,11762832,11770250
481,3,12154756,12159097
482,3,17896368,17898397
483,3,17896368,17898397
484,3,18500241,18502208
485,3,19879867,19884462
486,3,19879867,19884462
487,3,21007827,21010153
488,3,21553344,21560048
489,3,23298503,23302596
490,3,23298503,23302596
491,3,24959201,24962318
492,3,25994338,26000523
493,3,26280583,26285646
494,3,26387406,26391441
495,3,26962650,26968135
496,3,26962650,26968135
497,3,29188933,29190867
498,3,29273183,29275515
499,3,29273183,29275515
500,3,29930025,29937834
501,3,29930025,29937834
502,3,31007405,31010386
503,3,31770651,31772937
504,3,31770651,31772937
505,3,31811507,31818173
506,3,31811507,31818173
507,3,32182719,32189711
508,3,32182719,32189711
509,3,32294151,32296772
510,3,33496391,33497595
511,3,33496391,33497595
512,3,33710350,33719780
513,3,33710350,33719780
514,3,33710350,33719780
515,3,33710350,33719780
516,3,33850197,33857593
517,3,34806026,34812695
518,3,35209500,35212811
519,3,35325430,35329103
520,3,36304155,36311118
521,4,4397539,4410642
522,4,4737724,4741497
523,4,4737724,4741497
524,4,19241776,19246339
525,4,19585066,19587291
526,4,19585066,19587291
527,4,20530934,20531875
528,4,22981985,22990327
529,4,23537731,23541357
530,4,23537731,23541357
531,4,23537731,23541357
532,4,23537731,23541357
533,4,23537731,23541357
534,4,23865707,23870132
535,4,23865707,23870132
536,4,23865707,23870132
537,4,25262540,25266370
538,4,25872631,25880013
539,4,25872631,25880013
540,4,25872631,25880013
541,4,27104144,27106702
542,4,27302452,27307230
543,4,27966328,27968953
544,4,27966328,27968953
545,4,27966328,27968953
546,4,27966328,27968953
547,4,28478209,28480757
548,4,28478209,28480757
549,4,29964265,29968898
550,4,30581106,30584370
551,4,31360150,31363928
552,4,31425493,31429569
553,4,31468161,31472259
554,4,31468161,31472259
555,4,31468161,31472259
556,4,31610701,31613275
557,4,31610701,31613275
558,4,33056296,33056710
559,4,33233701,33246836
560,4,33233701,33246836
561,4,34604536,34606448
562,4,34604536,34606448
563,4,34676997,34684409
564,4,34676997,34684409
565,5,583910,584806
566,5,583910,584806
567,5,836453,839637
568,5,1134012,1138301
569,5,1134012,1138301
570,5,1404985,1416509
571,5,3181088,3188229
572,5,4174663,4179835
573,5,4174663,4179835
574,5,4174663,4179835
575,5,6428942,6440158
576,5,15587381,15591400
577,5,15587381,15591400
578,5,16489882,16495661
579,5,16674603,16679390
580,5,18728123,18731626
581,5,18728123,18731626
582,5,18728123,18731626
583,5,18728123,18731626
584,5,18728123,18731626
585,5,18728123,18731626
586,5,19725321,19744514
587,5,19875232,19878096
588,5,19875298,19878096
589,5,21897542,21902189
590,5,22339307,22343017
591,5,23262252,23264744
592,5,23775727,23785531
593,5,23775727,23785531
594,5,23775727,23785531
595,5,26405661,26408134
596,5,26405661,26408134
597,5,26408393,26412854
598,5,26408393,26412854
599,5,27821800,27829365
600,5,28899185,28900419
601,5,28899185,28900419
602,5,28971122,28978572
603,5,29281778,29287295
604,5,29281778,29287295
605,6,510890,511792
606,6,579671,585444
607,6,579671,585444
608,6,907857,909323
609,6,1382619,1384983
610,6,1464501,1467584
611,6,1464501,1467584
612,6,1464501,1467584
613,6,1604743,1611410
614,6,1604743,1611410
615,6,1961307,1962581
616,6,2779789,2784227
617,6,2779789,2784227
618,6,3078060,3085809
619,6,3448702,3453748
620,6,4014963,4018317
621,6,5676081,5681053
622,6,5676158,5681034
623,6,5676158,5681034
624,6,5676158,5681034
625,6,5676158,5681034
626,6,6647405,6652003
627,6,8229556,8231481
628,6,14595017,14599806
629,6,22897875,22905149
630,6,24378976,24380494
631,6,24730775,24735026
632,6,25192060,25193385
633,6,26077334,26087593
634,6,26077334,26087593
635,6,28357085,28358456
636,6,28394103,28400606
637,6,28986238,28988007
638,6,29949363,29953033
639,6,30354951,30357907
640,6,30415942,30418205
641,6,31050629,31054998
642,6,31347107,31351474
643,6,31694442,31700400
644,7,212778,218543
645,7,1298598,1303299
646,7,2099496,2108119
647,7,3461634,3466884
648,7,3461634,3466884
649,7,3461634,3466884
650,7,3461634,3466884
651,7,4517368,4531018
652,7,4517368,4531018
653,7,4714632,4719805
654,7,4972706,4976750
655,7,5677750,5683379
656,7,5837530,5843239
657,7,7426642,7429733
658,7,7577703,7582070
659,7,18865438,18878266
660,7,18865438,18878266
661,7,24314295,24319767
662,7,24314295,24319767
663,7,24926636,24933527
664,7,26041855,26049689
665,7,26041855,26049689
666,7,28959761,28961248
667,7,28959761,28961248
668,7,29623254,29627436
669,7,29733202,29735839
670,7,29983257,29984766
671,8,271854,275978
672,8,947841,951308
673,8,1752023,1754656
674,8,3948042,3950135
675,8,3948042,3950135
676,8,5351108,5357776
677,8,5351108,5357776
678,8,15754341,15760588
679,8,20900509,20903633
680,8,21666034,21671618
681,9,1104794,1114585
682,9,1104794,1114585
683,9,1104794,1114585
684,9,1104794,1114585
685,9,14413309,14418763
686,9,14413309,14418763
687,9,14413309,14418763
688,9,14413309,14418763
689,9,14413309,14418763
690,9,14700465,14704135
691,9,15220561,15221930
692,9,15935031,15939604
693,9,15935031,15939604
694,9,15935031,15939604
695,9,15935031,15939604
696,9,15935031,15939604
697,9,15935031,15939604
698,9,16146742,16151233
699,9,16146742,16151233
700,9,16146742,16151233
701,9,16146742,16151233
702,9,16598274,16601628
703,9,16598274,16601628
704,9,16598274,16601628
705,9,16598274,16601628
706,9,16983812,16992349
707,9,16983812,16992349
708,9,17439752,17441966
709,9,17539755,17541316
710,9,18505142,18522379
711,9,19479227,19479963
712,9,20274336,20282391
713,9,21700360,21702723
714,10,6320365,6325925
715,10,6320365,6325925
716,10,13717033,13718410
717,10,13717033,13718410
718,10,14016190,14017943
719,10,14016190,14017943
720,10,14199420,14206349
721,10,15197103,15199951
722,10,15197103,15199951
723,10,15197103,15199951
724,10,17719262,17723773
725,10,17719262,17723773
726,10,17719262,17723773
727,10,17906207,17912067
728,10,21211470,21215227
729,10,22927808,22932992
730,10,22938145,22941813
731,10,23481090,23486976
732,10,23520337,23521567
733,11,78395,93098
734,11,2221157,2225473
735,11,4954355,4958274
736,11,5695591,5699215
737,11,7176158,7181414
738,11,7176158,7181414
739,11,7962459,7965303
740,11,7962459,7965303
741,11,8074465,8080014
742,11,19145382,19150905
743,11,19145382,19150905
744,11,20763199,20769515
745,11,20763199,20769515
746,11,21012137,21017940
747,11,21012137,21017940
748,11,21012137,21017940
749,11,23328353,23332192
750,11,23328353,23332192
751,11,23328882,23332192
752,11,24064168,24073582
753,11,24064168,24073582
754,11,24506800,24507550
755,11,30791586,30794265
756,12,1561198,1565508
757,12,3579463,3581890
758,12,5583799,5589341
759,12,9776836,9781518
760,12,19585483,19588466
761,12,19585483,19588466
762,12,22330365,22338268
763,12,22806620,22810993
764,12,22806620,22810993
765,12,22806620,22810993
766,12,22806620,22810993
767,12,22806620,22810993
768,12,22806620,22810993
769,12,22806620,22810993
770,12,22806620,22810993
771,12,22806620,22810993
772,12,23616604,23618586
773,12,23616604,23618586
774,12,23616604,23618586
775,12,23808737,23816436
776,12,27248442,27251683
777,12,27248442,27251683
778,12,27740410,27744716
779,12,27740410,27744716
780,12,27740410,27744716
781,12,27740410,27744716
782,1,4002659,4003887
783,1,4002659,4003887
784,1,5269449,5274585
785,1,8656066,8657446
786,1,11506912,11511398
787,1,14589569,14596120
788,1,24032420,24034152
789,1,24035904,24039721
790,1,27039544,27041524
791,1,34876344,34880255
792,1,38201228,38203575
793,1,39452625,39455599
794,1,40138232,40141316
795,2,8144222,8150650
796,2,10023090,10027201
797,2,25624670,25630611
798,2,35995907,35998676
799,3,198743,199200
800,3,198743,199200
801,3,1248667,1278620
802,3,17365462,17371070
803,3,17365462,17371070
804,3,25461365,25467030
805,3,28850496,28854897
806,3,32363155,32364873
807,3,36544018,36549742
808,4,14854740,14855566
809,4,19856179,19857865
810,4,20444480,20449230
811,4,24217103,24217955
812,4,24284133,24286466
813,4,28314104,28337863
814,4,28347891,28354147
815,4,32036638,32042984
816,4,34629728,34631763
817,5,415085,421311
818,5,3417351,3421816
819,5,5342000,5344000
820,5,5342000,5344000
821,6,1764623,1769575
822,6,2939005,2941453
823,6,4200251,4201852
824,6,5758686,5760519
825,6,6747359,6752337
826,6,9335377,9337570
827,6,10386794,10389466
828,6,10386794,10389466
829,6,13123254,13126028
830,6,13123254,13126028
831,6,18037336,18041823
832,6,24490191,24498156
833,6,28357085,28358456
834,6,28357085,28358456
835,6,28357085,28358456
836,7,2871346,2872241
837,7,2871346,2872241
838,7,6095041,6101456
839,7,6095041,6101456
840,7,6095041,6101456
841,7,7437901,7441709
842,7,7437901,7441709
843,7,9184534,9187187
844,7,24456768,24457799
845,8,2877956,2880729
846,8,4332728,4334367
847,8,4332728,4334367
848,8,19392729,19393575
849,8,19395398,19398995
850,8,20467829,20474046
851,8,25362546,25366701
852,8,25362546,25366701
853,8,25362546,25366701
854,8,25362546,25366701
855,8,25362546,25366701
856,8,26813957,26816799
857,8,26813957,26816799
858,9,7020000,7120000
859,9,10237937,10240384
860,9,17064862,17069562
861,9,21563231,21566366
862,10,4343782,4347681
863,10,4343782,4347681
864,10,4343782,4347681
865,10,17533310,17535191
866,10,19392891,19416228
867,10,19392891,19416228
868,10,19408835,19410901
869,10,19514088,19516881
870,11,6524851,6528954
871,11,6537417,6544615
872,11,22645516,22648800
873,11,24704987,24708859
874,11,29727301,29733644
875,11,29736943,29743792
876,11,29823840,29833903
877,11,29827405,29831836
878,11,30090809,30091882
879,11,30090809,30091882
880,12,10605422,10610980
881,12,22257782,22259017
882,12,25500000,25550000
883,12,25617000,25642000
884,1,208771,213173
885,1,208771,213173
886,1,208771,213173
887,1,326128,327450
888,1,2308149,2308263
889,1,2308149,2308263
890,1,3355383,3360204
891,1,3355383,3360204
892,1,4072916,4075438
893,1,4072916,4075438
894,1,4072916,4075438
895,1,4080313,4081684
896,1,4080313,4081684
897,1,4665341,4665516
898,1,4665341,4665516
899,1,5059605,5064209
900,1,5059605,5064209
901,1,5059605,5064209
902,1,8585137,8585921
903,1,8585137,8585921
904,1,8585137,8585921
905,1,11214999,11222407
906,1,16557151,16559156
907,1,16557151,16559156
908,1,26666360,26669079
909,1,26666360,26669079
910,1,27800014,27801689
911,1,30086646,30089163
912,1,33164978,33166582
913,1,33164978,33166582
914,1,33517069,33519733
915,1,33699375,33704426
916,1,33754723,33759536
917,1,33977224,33980967
918,1,33977224,33980967
919,1,35064294,35066779
920,1,35064294,35066779
921,1,35522825,35523930
922,1,35522830,35523890
923,1,37757089,37757948
924,1,37757089,37757948
925,1,37878633,37884288
926,1,38569583,38570870
927,1,38569583,38570870
928,1,39467820,39470728
929,1,40154843,40157328
930,1,40154843,40157328
931,1,40154843,40157328
932,1,40154843,40157328
933,1,40154843,40157328
934,1,40154843,40157328
935,1,41703961,41707951
936,1,41703961,41707951
937,1,44522272,44523111
938,1,44522272,44523111
939,1,44522272,44523111
940,1,44718582,44718819
941,2,838730,842672
942,2,838730,842672
943,2,1080513,1084821
944,2,1116066,1116952
945,2,2643054,2646358
946,2,2978853,2982354
947,2,2978853,2982354
948,2,2978853,2982354
949,2,4542911,4544911
950,2,5505067,5508425
951,2,5863278,5865569
952,2,6657383,6659103
953,2,20424908,20426830
954,2,20424908,20426830
955,2,24850365,24854217
956,2,27654468,27658494
957,2,27654468,27658494
958,2,28135691,28138331
959,2,28135691,28138331
960,2,29588711,29591252
961,2,30612181,30617216
962,2,31051161,31052302
963,2,31051161,31052302
964,2,31051161,31052302
965,2,32882191,32884557
966,2,32882191,32884557
967,2,32882191,32884557
968,2,32925796,32931701
969,2,32998172,32999809
970,2,33575560,33579991
971,2,34828885,34833249
972,2,35174734,35174874
973,2,35174734,35174874
974,2,36236534,36238082
975,3,1603443,1607872
976,3,1603443,1607872
977,3,3717204,3719947
978,3,4210340,4211374
979,3,4210340,4211374
980,3,6485246,6490063
981,3,6485246,6490063
982,3,6485246,6490063
983,3,6485246,6490063
984,3,6485246,6490063
985,3,6485246,6490063
986,3,6635913,6637885
987,3,7628772,7633071
988,3,8888472,8889295
989,3,8888472,8889295
990,3,9183459,9187361
991,3,9893999,9897333
992,3,11576936,11582632
993,3,11820061,11829617
994,3,11820061,11829617
995,3,14347253,14350653
996,3,14347253,14350653
997,3,14473780,14474766
998,3,14473780,14474766
999,3,15551019,15553161
1000,3,30358195,30367713
1001,3,30358195,30367713
1002,3,30358195,30367713
1003,3,31170066,31172297
1004,3,32815278,32820957
1005,3,34756559,34758229
1006,3,34756559,34758229
1007,3,35016833,35018254
1008,3,35016833,35018254
1009,3,35037170,35041470
1010,3,35274913,35275763
1011,3,35566254,35571805
1012,3,35566254,35571805
1013,3,35566254,35571805
1014,4,1107735,1112143
1015,4,22046053,22049901
1016,4,23265887,23271042
1017,4,24814867,24816961
1018,4,24814867,24816961
1019,4,24814867,24816961
1020,4,26931174,26934512
1021,4,29219354,29220013
1022,4,29929794,29934249
1023,4,29929794,29934249
1024,4,31337819,31338487
1025,4,31337819,31338487
1026,4,31337819,31338487
1027,4,31337819,31338487
1028,4,32801894,32810598
1029,4,34022957,34029554
1030,4,34022957,34029554
1031,4,34775847,34777074
1032,4,34775847,34777074
1033,4,35331741,35331872
1034,4,35331741,35331872
1035,5,1702497,1708988
1036,5,1702497,1708988
1037,5,2197155,2198663
1038,5,7016382,7018795
1039,5,7016382,7018795
1040,5,14239297,14240322
1041,5,14239297,14240322
1042,5,14969392,14971537
1043,5,16128079,16130446
1044,5,16274887,16278198
1045,5,17519574,17524747
1046,5,18113041,18117797
1047,5,19161869,19162800
1048,5,25776127,25783336
1049,5,25776127,25783336
1050,5,25776127,25783336
1051,5,26988850,26990125
1052,5,27504608,27506376
1053,5,27504608,27506376
1054,5,28704072,28706319
1055,5,28704072,28706319
1056,5,29835095,29837905
1057,6,1433771,1434534
1058,6,1433771,1434534
1059,6,1433771,1434534
1060,6,2207763,2208557
1061,6,4708745,4714553
1062,6,6555698,6556749
1063,6,6555698,6556749
1064,6,6555698,6556749
1065,6,6724344,6733393
1066,6,14146262,14150304
1067,6,23671362,23677224
1068,6,24581702,24584329
1069,6,24752440,24756968
1070,6,25368996,25371122
1071,6,25368996,25371122
1072,6,25368996,25371122
1073,6,25368996,25371122
1074,6,25368996,25371122
1075,6,27149901,27155667
1076,6,27387009,27388611
1077,6,27431798,27431962
1078,6,27431798,27431962
1079,6,27529859,27536237
1080,6,27529859,27536237
1081,6,27529859,27536237
1082,6,28077809,28081622
1083,6,28077809,28081622
1084,7,1598215,1604338
1085,7,1598215,1604338
1086,7,3252075,3261389
1087,7,4081936,4086675
1088,7,8998182,9003013
1089,7,15413911,15419531
1090,7,19377339,19385812
1091,7,21384739,21386227
1092,7,25448633,25453836
1093,7,28824582,28829465
1094,8,62575,66639
1095,8,678358,680739
1096,8,1524413,1528194
1097,8,6266828,6269909
1098,8,25041942,25042924
1099,8,25981662,25988347
1100,8,27143096,27147339
1101,8,27143096,27147339
1102,8,27408597,27415080
1103,9,1737158,1746264
1104,9,1737158,1746264
1105,9,3613793,3630174
1106,9,15629908,15631440
1107,9,15646654,15648599
1108,9,17843808,17847721
1109,9,17959811,17960910
1110,9,17959811,17960910
1111,9,17959811,17960910
1112,9,17959811,17960910
1113,9,18556877,18558594
1114,9,18776338,18777174
1115,9,20747838,20752075
1116,9,21137904,21138817
1117,9,21137904,21138817
1118,9,21137904,21138817
1119,9,21146039,21146974
1120,9,21146039,21146974
1121,9,21146039,21146974
1122,9,22141774,22143190
1123,9,22397412,22398103
1124,9,22397412,22398103
1125,9,23713474,23713582
1126,10,13446247,13448477
1127,10,17957058,17960414
1128,10,17957058,17960414
1129,10,17957058,17960414
1130,10,21318423,21328916
1131,10,22583739,22592045
1132,10,22710059,22712351
1133,10,23030488,23031807
1134,11,67344,69989
1135,11,629588,632625
1136,11,781474,782488
1137,11,781474,782488
1138,11,781474,782488
1139,11,1215803,1217848
1140,11,1251185,1253050
1141,11,1251185,1253050
1142,11,2434690,2436020
1143,11,2434690,2436020
1144,11,3261662,3262630
1145,11,4282487,4284994
1146,11,24354046,24354944
1147,11,30636308,30637001
1148,11,0,0
1149,12,63393,66038
1150,12,24440920,24442124
1151,12,24440920,24442124
1152,12,26281668,26283429
1153,12,26281668,26283429
1154,0,0,0
1155,0,0,0
1156,0,0,0
1157,1,133291,134676
1158,1,1950930,1951681
1159,1,1950930,1951681
1160,1,1950930,1951681
1161,1,2308149,2308263
